title,author (first last),author (last name),text,month,year,venue,edited by,form (if known),gender (if known),themes,second venue,published in (city),Magazine Type,Author Bio.
Query ,Nellie R. Bright,Bright,"Great wonder that my blood spurts ruby read
And not a green and slimy stream instead--
That all my tears are salt, not bigger gall,
That I sill live, and love and laught at all!
And that my teeth are lustrous, pearly white,
Instead of blue cold blades that clash at night.
Why do you stand aloof and bid me pray,
You who sow strife and pain upon my way?
How does my soul live on mauled by hate's rod?
You cannot know 'twas made by One called God.",December,1927,Black Opals,Gwendolyn Bennett,,female,,Carolina Magazine,Philadelphia,Predom. Black,https://en.wikipedia.org/wiki/Nellie_Rathbone_Bright,,,,,,,,,,,,,,,,,
Longings ,Nellie R. Bright,Bright,"I want to slay all the things just things
That they tell me I must do,
I would drown them all in the tears | weep
When each breathless day is through.
I want to flee to a cool sand dune
On a wind-swept beach where the humming tune
Of the wind, and the waves, and the heart of me
Drums in my ears, and my lips are wet with the tang of the sea.
I want to feel the rain on my cheek,
The thrill that comes from a lark’s long note,
I want to see the sky at dawn thru the lacy green of a willow tree
I want to look deep in a pool at night, and see the stars
Flash flame like the fire in black opals.",Spring,1927,Black Opals,"Nellie R. Bright, Arthur Huff Fauset, Allan Randal Freelon, James H. Young",Free verse,female,,,Philadelphia,Predom. Black,https://en.wikipedia.org/wiki/Nellie_Rathbone_Bright,,,,,,,,,,,,,,,,,
A Student I Know,Jonathan H. Brooks,Brooks,"He mocks the God invisible
To whom his mother prays;
“What stands on faith for proof is built
On shifting sands,” he says.
To him life ts a heartless game:
“I grapple, fight, defy,”
He says: “the world is his who wins;
The losers, let them dte.”
Ah, greenhorn-pilgrim, duped by thieves
And left to writhe in dirt
Beside the way to Jericho—
Wounded, robbed—and hurt!",December,1927,Ebony and Topaz,Charles S. Johnson,,male,Religion,,New York,Predom. Black,https://poets.org/poet/jonathan-henderson-brooks,,,,,,,,,,,,,,,,,
The Resurrection,Jonathan H. Brooks,Brooks,"His friends went off and left Him dead
in Joseph's subterranean bed,
Embalmed with myrrh and sweet aloes,
And wrapped in snow-white burial clothes.
Then shrewd men came and set a seal
Upon His grave, lest thieves should steal
His lifeless form away, and claim
For Him an undeserving fame.
“There is no use,” the soldiers said,
“Of standing sentries by the dead.”
Wherefore, they drew their cloaks around
Themselves, and fell upon the ground,
And slept like dead men, all night through,
In the pale moonlight and chilling dew.
A muffled whiff of sudden breath
Ruffled the passive air of death.
He woke, and raised Himself in bed;
Recalled how He was crucified;
Touched both hand's fingers to His head,
And lightly felt His fresh-healed side,
Then with a deep, triumphant sigh,
He coolly put His grave-clothes by—
Folded the sweet, white winding sheet,
     The toweling, the linen bands,
The napkin, all with careful hands—
And left the borrowed chamber neat.
His steps were like the breaking day:
So soft across the watch He stole,
He did not wake a single soul,
Nor spill one dewdrop by the way.
Now Calvary was loveliness:
     Lilies that flowered thereupon
Pulled off the white moon's pallid dress,
     And put the morning's vesture on.
“Why seek the living among the dead?
He is not here,” the angel said.
The early winds took up the words,
And bore them to the lilting birds,
The leafing trees, and everything
That breathed the living breath of spring.",September,1927,Opportunity,"Charles S. Johnson, Countee Cullen",,male,Religion,,New York,Predom. Black,https://poets.org/poet/jonathan-henderson-brooks,,,,,,,,,,,,,,,,,
You of Another Hue,Frances Smith Brown,Brown,"You have the freedom of all the earth,
But what of me?
You receive the value of your mind's worth,
But what of me?
The air we breathe, the sights we see,
Are they for you, too, and not for me?
Oh, what of me?
Ah, you may have the works of man,
But God gives the beauties of the land–
That's for me.",February,1927,The Messenger,"A. Philip Randolph, Chandler Owen, George S. Schuyler",,female,"Interracial, Racism",,New York,Predom. Black,,,,,,,,,,,,,,,,,,
Maiden of my Race,Frances Smith Brown,Brown,"Your tears are wasted, maiden of my race. 
There is no law that makes white kin to black; 
And your lover swings there alone.
Your tears are wasted,
Maiden of my race.
Loud, boisterous yells of the mob;
Souless men who claim their blood,
And sell as souvenirs the lean bones.
The common and the noble herd are there,
Amidst a thousand tongues acclaimed brave, 
And the leader sits high on his throne.
Brown maiden, you beat your bosom in despair,
And hang on the corpse of your beloved.
Your tears are wasted,
One of my race.",November,1927,The Messenger,"A. Philip Randolph, Chandler Owen, George S. Schuyler",,female,Lynching and Racialized Violence,,New York,Predom. Black,,,,,,,,,,,,,,,,,,
Seeing the Light,Frances Smith Brown,Brown,"Who puts his wagon to a star,
     Shall drive it but a night.
For unseen things will only bar
     The ones that are in sight.
Every man may be alert and quick,
     But first he must be slow.
The world is not so hard to lick,
     But first a man must know.
A dreaming life is a wasted one,
     Look inwardly upon your soul:
The battle fought will then be won,
     And you have attained your goal.",November,1927,The Messenger,"A. Philip Randolph, Chandler Owen, George S. Schuyler",,female,Progress and Racial Uplift,,New York,Predom. Black,,,,,,,,,,,,,,,,,,
Foreclosure,Sterling A. Brown,Brown,"Father Missouri takes his own. 
These are the fields he loaned them, 
Out of hearts’ fullness; gratuitously, 
Here are the banks he built up for his children— 
Here are the fields; rich, fertile silt. 
 
Father Missourt, in his dotage 
Whimsical and drunkenly turbulent, 
Guts away the banks; steals away the loam; 
Washes the ground from under wire fences, 
Leaves fenceposts grotesquely dangling in the air; 
And with doddering steps approaches the shanties. 
 
Father Missouri; far too old to be so evil. 

Uncle Dan, seeing his garden lopped away, 
Seeing his manured earth topple slowly in the stream, 
Seeing his cows knee-deep in yellow water, 
His pig-sties flooded, his flower beds drowned, 
Seeing his white leghorns swept down the stream— 
 
Curses Father Missouri, impotently shakes 
His fist at the forecloser, the treacherous skinflint, 
Who takes what was loaned so very long ago, 
And leaves puddles in his parlor, and useless lakes 
In his fine pasture land. 
Sees years of work turned to nothing— 
Curses, and shouts in his hoarse old voice, 
“Aint got no right to act dat way at all” 
And the old river rolls on, slowly to the gulf. ",December,1927,Ebony and Topaz,Charles S. Johnson,,male,Agriculture- Environment,,New York,Predom. Black,https://scalar.lehigh.edu/african-american-poetry-a-digital-anthology/sterling-a-brown-sterling-brown-sterling-allen-brown-author-page,,,,,,,,,,,,,,,,,
When de Saints Go Ma'ching Home,Sterling A. Brown,Brown,"He'd play, after the bawdy songs and blues,
After the weary plaints
Of “Trouble, Trouble deep down in muh soul,”
Always one song in which he'd lose the role
Of entertainer to the boys. He'd say
“My mother’s favorite.” And we knew
That what was coming was his chant of saints
“When de Saints go ma’chin home
And that would end his concert for the day.

Carefully as an old maid over needlework,
Oh, as some black deacon, over his Bible, lovingly,
He'd tune up specially for this. There'd be
No chatter now, no patting of the feet.
After a few slow chords, knelling and sweet
Oh when de saints go ma’chin home
Oh when de sayaints goa ma'chin home
He would forget
The quieted bunch, his dimming cigarette
Stuck into a splintered edge of the guitar.
Sorrow deep hidden in his voice, a far
And soft light in his strange brown eyes;
Alone with his masterchords, his memories. . .
   Lawd I wanna be one in nummer
   When de saints go ma’chin home.
Deep the bass would rumble while the treble, scattered high
For all the world like heavy feet a trompin’ toward the sky.
With shrillvoiced women getting ‘happy’
All to celestial tunes.
The chap’s few speeches helped me understand
The reason why he gazed so fixedly
Upon the burnished strings.
For he would see
A gorgeous procession to ‘de Beulah Land’
Of Saints—his friends—‘a climbin’ fo’ deir wings.’
Oh when de saints go ma’chin home
Lawd I wanna be one o’ dat nummer
When de saints goa ma’chin home...

2. 

THERE’D BE—so ran his dream
“Old Deacon Zachary
With de asthmy in his chest
A puffin’ an’ a wheezin’
Up de golden stair
Wid de badges of his lodges
Strung acrost his heavin’ breast
An’ de hoggrease jest shinin’
In his coal black hair
An’ ole Sis Joe
In huh big straw hat
An’ huh wrapper flappin’
Flappin’ in de heavenly win’
An’ huh thinsoled easy walkers
Goin’ pitty pitty pat
Lawd she'd have to ease her corns
When she got in!”
Oh when de saints go ma’chin home.
“Ole Elder Peter Johnson
Wid his corncob jes a puffin’
And de smoke a rollin’
Like stormclouds out behin’
Crossin’ de cloud mountains
Widout slowin’ up fo’ nuffin’
Steamin’ up de grade
Lak Wes’ bound No. 9:
An’ de little brownskinned chillen
Wid deir skinny legs a dancin’
Jes’ a kickin’ up ridic’lous
To de heavenly band
Lookin’ at de Great Drum Major
On a white hoss jes’ a prancin’
Wid and gold and silver drumstick
A waggin’ in his han’.
Oh when de sun refuse to shine
Oh when de mo-on goes down
In Blood
“Old Maumee Annie
Wid huh washin’ done
An’ huh las’ piece o° laundry
In de renchin’ tub,
A wavin’ sof’ pink han’s
To de much obligin’ sun
An’ her feet a moverin’ now
To a swif’ rub a dub;
And old Grampa Eli
Wid his wrinkled old haid
A puzzlin’ over summut
He ain’ understood
Intendin’ to ask Peter
Pervidin’ he ain't skyaid
‘Jes what mought be de meanin’
Of de moon in blood? . . .
Wen de saints go ma'chin home

3.

WHUFFOLKS, he dreams, will have to stay outside
Being so onery.’ But what is he to do
With that red brakemen who once let him ride
An empty, going home? Or with that kindfaced man
Who paid his songs with board and drink and bed?
Or with the Yankee Cap'n who left a leg
At Vicksburg? ‘Mought be a place, he said
Mought be another mansion for’ white saints
A smaller one than hisn’ not so gran’
As for the rest oh let them howl and beg.
Hell would be good enough, if big enough
Widout no shade trees, lawd, widout no rain
Whuffolks sho to bring n**** out behin’
Excep’—wen de saints go ma’chin home.

4.

Sportin’ Legs would not be there—nor lucky Sam
Nor Smitty, nor Hambone, nor Hardrock Gene
An’ not too many guzzlin’, cuttin’ shines
Nor bootleggers to keep his pockets clean.
An’ Sophie wid de sof’ smile on her face,
Her foolin’ voice, her strappin’ body, brown
Lak coffee doused wid milk—she had been good
To him, wid lovin’, money and wid food.—
But saints and heaven didn’t seem to fit
Jes rite wid Sophy’s Beauty—nary bit
She mought stir trouble, somehow, in dat peaceful place
Mought be some dressed up dudes in dat fair town

5. 

She got a dear ole modder
She is in hebben I know
He sees
Mammy
L‘il mammy—wrinkled face
Her brown eyes, quick to tears—to joy
With such happy pride in her
Guitar plunkin’ boy.
Oh kain't I be one in nummer?
Mammy
With deep religion defeating the grief
Life piled so closely about her
Ise so glad trouble doan last ‘alway’
And her dogged belief
That some fine day
She'd go a machin
When de saints go ma'chin home.
He sees her ma’chin home, ma’chin along,
Her perky joy shining in her furrowed face,
Her weak and quavering voice singing her song—
The best chair set apart for her worn out body
In that restful place . . .
I pray to de Lawd I'll meet her
When de saints go ma’chin home.

6. 

He'd shuffle off from us, always, at that,
His face a brown study beneath his torn brimmed hat
His broad shoulders slouching, his old box strung
Around his neck;—he’d go where we
Never could follow him—to Sophie probably,
Or to his dances--in old Tinbridge flat.


Published in Opportunity, July 1927
Awarded First Prize in Opportunity Poetry Competition, 1927",July,1927,Opportunity,"Charles S. Johnson, Countee Cullen",,male,"AAVE, Intertext, Prize-winning",,New York,Predom. Black,https://scalar.lehigh.edu/african-american-poetry-a-digital-anthology/sterling-a-brown-sterling-brown-sterling-allen-brown-author-page,,,,,,,,,,,,,,,,,
After the Storm,Sterling A. Brown,Brown,"There is pathetic beauty in it all;
       O’erhead the murky, sullen rainclouds pass,
       The sun’s first darting rays have pierced the mass,
Just now so grim, so gray. Again the call
Is heard of storm-hushed robins. Maples-tall,
       To show the regal silver of their class,
       Rustle their thirst-slaked leaves and on the grass,
Drenched into higher colog, some last drops fall.

’Tis like that heart, whose happiness excelled
       All others, which, with its gay threshold crossed
            At last by sorrow’s gloom, has fitly learned
To stifle throes of pain, has ne’er rebelled
             In angry bitterness, has merely turned
Gayness to pathos, with no beauty lost.
",April,1927,The Crisis,W.E.B. Du Bois,,male,,,New York,Predom. Black,https://scalar.lehigh.edu/african-american-poetry-a-digital-anthology/sterling-a-brown-sterling-brown-sterling-allen-brown-author-page,,,,,,,,,,,,,,,,,
Dreamers,J. Alpheus Butler,Butler,"Darktown folk
Do dream.
They sit in the front parlor
And talk.
Sometimes
About cotton
Or the new Ford
Or the new kid
Come to town;
Or Jim Jones’ boy
At college.
But at other times
They just sit
And say nothing at all.",June,1927,Opportunity,"Charles S. Johnson, Countee Cullen",,male,Race,,New York,Predom. Black,https://dpanther.fiu.edu/sobek/content/FI/18/05/09/00/00066/FI18050900_00066_00005.pdf,,,,,,,,,,,,,,,,,
Poem,Gladys May Casely-Hayford,Casely-Hayford,"Why do the bards of black folk
Sing grief brushed over with gladness?
Because God sculptured the soul of the race
In a moment of wistful sadness.

Why do the bards of black folk
Sing joy that follows all sorrow?
God’s tool when He sculptured the soul of the race
Was “The Hope of the Unborn Morrow.”
",October,1927,The Crisis,W.E.B. Du Bois,Free verse,female,"Religion, Race","Pseudonym, Saturday Evening Quill (1929) ",New York,Predom. Black,https://modernamericanpoetry.org/gladys-casely-hayford,,,,,,,,,,,,,,,,,
